season_player_id,season_code,player_id,player,team_id,height_cm,position,nationality,born,games_played,games_started,minutes,has_positive_minutes,has_positive_games,has_event_data,has_valid_spatial_data,shot_event_count,valid_spatial_shot_count,valid_zone_shot_count,points,two_points_made,two_points_attempted,two_points_percentage,three_points_made,three_points_attempted,three_points_percentage,free_throws_made,free_throws_attempted,free_throws_percentage,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,points_per_36,two_point_attempts_per_36,three_point_attempts_per_36,free_throw_attempts_per_36,offensive_rebounds_per_36,defensive_rebounds_per_36,assists_per_36,steals_per_36,turnovers_per_36,blocks_per_36,fouls_committed_per_36,fouls_received_per_36,field_goal_attempts,two_point_attempt_share,three_point_attempt_share,free_throw_attempt_rate,event_two_point_attempt_share,event_three_point_attempt_share,mean_lateral_shot_position,lateral_shot_position_std,mean_longitudinal_shot_position,longitudinal_shot_position_std,mean_raw_shot_distance,median_raw_shot_distance,raw_shot_distance_std,zone_a_attempt_share,zone_b_attempt_share,zone_c_attempt_share,zone_d_attempt_share,zone_e_attempt_share,zone_f_attempt_share,zone_g_attempt_share,zone_h_attempt_share,zone_i_attempt_share,zone_j_attempt_share,valuation,plus_minus
E2011_PJJS_MAD,E2011,PJJS,"SUAREZ, CARLOS",MAD,203.0,Forward,Spain,1986-05-23T00:00:00,16,15,293.9,True,True,True,True,65.0,65.0,65.0,74,18,28,0.643,9,37,0.243,11,13,0.846,11,31,42,20,14,13,3,1,22,32,9.064307587614836,3.429738006124533,4.532153793807418,1.5923783599863899,1.3473970738346377,3.797209935352161,2.4498128615175228,1.7148690030622664,1.5923783599863899,0.36747192922762845,2.6947941476692754,3.919700578428037,65,0.4307692307692308,0.5692307692307692,0.2,0.4307692307692308,0.5692307692307692,37.44615384615385,431.1741973513007,337.7230769230769,250.4882424693515,530.4908099878706,707.0254592304296,283.0211877475132,0.015384615384615385,0.12307692307692308,0.12307692307692308,0.09230769230769231,0.046153846153846156,0.03076923076923077,0.0,0.24615384615384617,0.3230769230769231,0.0,109,19
E2012_PJJS_MAD,E2012,PJJS,"SUAREZ, CARLOS",MAD,203.0,Forward,Spain,1986-05-23T00:00:00,29,26,494.1,True,True,True,True,96.0,96.0,96.0,104,23,46,0.5,14,50,0.28,16,27,0.593,23,65,88,37,8,15,2,8,36,40,7.577413479052822,3.3515482695810563,3.6429872495446265,1.9672131147540983,1.6757741347905282,4.735883424408015,2.6958105646630237,0.5828779599271402,1.0928961748633879,0.14571948998178505,2.622950819672131,2.9143897996357016,96,0.4791666666666667,0.5208333333333334,0.28125,0.4791666666666667,0.5208333333333334,-25.833333333333332,401.6174054381573,328.125,256.6073080142414,499.40359610341415,700.0934393479093,290.84071652804437,0.020833333333333332,0.21875,0.08333333333333333,0.08333333333333333,0.0625,0.0,0.010416666666666666,0.2604166666666667,0.2604166666666667,0.0,150,11
E2013_PJJS_MAL,E2013,PJJS,"SUAREZ, CARLOS",MAL,203.0,Forward,Spain,1986-05-23T00:00:00,24,7,588.3,True,True,True,True,123.0,123.0,123.0,133,14,40,0.35,25,83,0.301,30,36,0.833,27,68,95,51,15,35,5,5,38,66,8.138704742478328,2.4477307496175422,5.079041305456401,2.202957674655788,1.652218255991841,4.161142274349822,3.1208567057623666,0.9178990311065783,2.1417644059153496,0.3059663437021928,2.325344212136665,4.038755736868945,123,0.3252032520325203,0.6747967479674797,0.2926829268292683,0.3252032520325203,0.6747967479674797,123.0,443.994517024187,324.0,286.63282618915156,567.6023106596866,716.6170525461978,274.89240641635223,0.024390243902439025,0.13008130081300814,0.0975609756097561,0.0,0.016260162601626018,0.024390243902439025,0.032520325203252036,0.24390243902439024,0.43089430894308944,0.0,197,53
E2014_PJJS_MAL,E2014,PJJS,"SUAREZ, CARLOS",MAL,203.0,Forward,Spain,1986-05-23T00:00:00,18,5,359.4,True,True,True,True,98.0,98.0,98.0,99,23,51,0.451,12,47,0.255,17,21,0.81,36,39,75,25,8,11,3,4,27,47,9.916527545909851,5.108514190317196,4.707846410684474,2.1035058430717863,3.606010016694491,3.906510851419032,2.5041736227045077,0.8013355592654425,1.1018363939899833,0.3005008347245409,2.7045075125208684,4.707846410684474,98,0.5204081632653061,0.47959183673469385,0.21428571428571427,0.5204081632653061,0.47959183673469385,-4.244897959183674,409.9776473973348,281.2857142857143,266.0081387794502,482.6203749521342,623.2706931989991,288.91842784047986,0.030612244897959183,0.11224489795918367,0.21428571428571427,0.05102040816326531,0.0,0.030612244897959183,0.07142857142857142,0.25510204081632654,0.23469387755102042,0.0,148,-38
E2015_PJJS_MAL,E2015,PJJS,"SUAREZ, CARLOS",MAL,203.0,Forward,Spain,1986-05-23T00:00:00,24,9,445.7,True,True,True,True,88.0,88.0,88.0,93,13,33,0.394,14,55,0.255,25,34,0.735,26,60,86,43,18,27,4,2,39,49,7.5117792236930665,2.665470047116895,4.442450078528158,2.746241866726498,2.100067309849675,4.846309176576172,3.4731882432129235,1.4538927529728518,2.1808391294592777,0.32308727843841145,3.1501009647745124,3.9578191608705406,88,0.375,0.625,0.38636363636363635,0.375,0.625,92.3409090909091,459.07588049726206,331.96590909090907,246.19861381644907,567.99159562378,708.3350116393483,255.21492323107097,0.0,0.11363636363636363,0.10227272727272728,0.022727272727272728,0.045454545454545456,0.056818181818181816,0.03409090909090909,0.2159090909090909,0.4090909090909091,0.0,155,-28
E2017_PJJS_MAL,E2017,PJJS,"SUAREZ, CARLOS",MAL,203.0,Forward,Spain,1986-05-23T00:00:00,30,7,570.6,True,True,True,True,113.0,113.0,113.0,162,25,59,0.424,19,54,0.352,55,65,0.846,34,71,105,67,13,29,2,4,40,78,10.220820189274448,3.7223974763406935,3.4069400630914823,4.100946372239747,2.145110410094637,4.479495268138801,4.227129337539432,0.8201892744479494,1.8296529968454258,0.12618296529968454,2.5236593059936907,4.921135646687697,113,0.5221238938053098,0.4778761061946903,0.5752212389380531,0.5221238938053098,0.4778761061946903,33.2212389380531,360.02288455322224,311.5840707964602,250.9567665407059,458.69918973366845,561.5131343076491,281.7395584824845,0.008849557522123894,0.20353982300884957,0.17699115044247787,0.05309734513274336,0.008849557522123894,0.02654867256637168,0.04424778761061947,0.22123893805309736,0.25663716814159293,0.0,275,-13
E2024_P012116_MIL,E2024,P012116,"SUIGO, LUIGI",MIL,220.0,Center,Italy,2007-01-29T00:00:00,0,0,0.0,False,False,False,False,,,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0
E2012_P003992_LJU,E2012,P003992,"SULEJMANOVIC, EMIR",LJU,206.0,Forward,Finland,1995-07-13T00:00:00,1,0,6.8,True,True,True,True,1.0,1.0,1.0,2,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,2,0,10.588235294117647,5.294117647058823,0.0,0.0,0.0,10.588235294117647,0.0,0.0,0.0,0.0,10.588235294117647,0.0,1,1.0,0.0,0.0,1.0,0.0,-94.0,,244.0,,261.48040079516477,261.48040079516477,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-4
E2014_P003992_BAR,E2014,P003992,"SULEJMANOVIC, EMIR",BAR,206.0,Forward,Finland,1995-07-13T00:00:00,2,0,1.5,True,True,False,False,,,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,2,2
E2011_P003529_SIE,E2011,P003529,"SUMMERS, DAJUAN",SIE,203.0,Forward,United States of America,1988-01-24T00:00:00,1,1,18.4,True,True,True,True,4.0,4.0,4.0,4,2,4,0.5,0,0,0.0,0,0,0.0,1,0,1,0,0,1,0,0,3,1,7.82608695652174,7.82608695652174,0.0,0.0,1.956521739130435,0.0,0.0,0.0,1.956521739130435,0.0,5.869565217391305,1.956521739130435,4,1.0,0.0,0.0,1.0,0.0,-82.75,202.1853522554655,281.75,156.256999843207,326.69739879524803,331.7801274613992,194.8360323294733,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0,6
E2013_P003529_NIK,E2013,P003529,"SUMMERS, DAJUAN",NIK,203.0,Forward,United States of America,1988-01-24T00:00:00,10,8,277.6,True,True,True,True,108.0,108.0,108.0,123,40,81,0.494,6,27,0.222,25,31,0.806,14,32,46,10,15,14,6,7,15,29,15.95100864553314,10.504322766570603,3.501440922190201,4.020172910662824,1.8155619596541785,4.14985590778098,1.2968299711815563,1.9452449567723342,1.8155619596541785,0.7780979827089336,1.9452449567723342,3.7608069164265125,108,0.75,0.25,0.28703703703703703,0.75,0.25,-9.666666666666666,292.8631781591796,186.6851851851852,250.75410184392635,330.2700376342923,247.06704867287726,271.69860022604314,0.19444444444444445,0.1574074074074074,0.1574074074074074,0.09259259259259259,0.07407407407407407,0.05555555555555555,0.018518518518518517,0.12037037037037036,0.12962962962962962,0.0,125,-46
E2023_P012787_ZAL,E2023,P012787,"SUMNER, EDMOND",ZAL,198.0,Guard,United States of America,1995-12-31T00:00:00,23,7,309.0,True,True,True,True,121.0,121.0,121.0,158,31,65,0.477,22,56,0.393,30,37,0.811,3,23,26,41,19,46,2,7,50,31,18.407766990291265,7.572815533980583,6.524271844660195,4.310679611650485,0.3495145631067961,2.679611650485437,4.776699029126214,2.2135922330097086,5.359223300970874,0.23300970873786409,5.825242718446602,3.6116504854368934,121,0.5371900826446281,0.4628099173553719,0.30578512396694213,0.5371900826446281,0.4628099173553719,18.322314049586776,351.15244113433204,285.3719008264463,260.2751150939906,438.6252179343292,473.7805399127322,281.9753402521741,0.01652892561983471,0.2809917355371901,0.1322314049586777,0.04132231404958678,0.024793388429752067,0.008264462809917356,0.03305785123966942,0.17355371900826447,0.2892561983471074,0.0,99,16
E2008_PDIJ_CIB,E2008,PDIJ,"SUNDOV, BRUNO",CIB,221.0,Center,Croatia,1980-02-10T00:00:00,4,1,37.8,True,True,True,True,14.0,14.0,14.0,14,3,9,0.333,2,5,0.4,2,2,1.0,5,3,8,0,0,3,0,0,5,2,13.333333333333334,8.571428571428571,4.761904761904763,1.9047619047619049,4.761904761904763,2.8571428571428577,0.0,0.0,2.8571428571428577,0.0,4.761904761904763,1.9047619047619049,14,0.6428571428571429,0.35714285714285715,0.14285714285714285,0.6428571428571429,0.35714285714285715,22.357142857142858,283.2353213367769,254.64285714285714,268.1513944205219,363.68157753625303,233.83568314711937,282.94548839639833,0.0,0.0,0.21428571428571427,0.35714285714285715,0.0,0.07142857142857142,0.2857142857142857,0.0,0.07142857142857142,0.0,7,-29
E2007_PJJZ_BAM,E2007,PJJZ,"SUPUT, PREDRAG",BAM,200.0,Forward,Serbia,1977-06-01T00:00:00,13,13,361.8,True,True,True,True,98.0,98.0,98.0,128,32,61,0.525,14,37,0.378,22,36,0.611,15,41,56,21,10,33,1,4,38,51,12.7363184079602,6.069651741293532,3.6815920398009947,3.5820895522388057,1.4925373134328357,4.079601990049751,2.08955223880597,0.9950248756218905,3.283582089552239,0.09950248756218906,3.7810945273631837,5.074626865671641,98,0.6224489795918368,0.37755102040816324,0.3673469387755102,0.6224489795918368,0.37755102040816324,57.91836734693877,332.4132837381118,227.0,242.91108211531434,391.3557050904421,317.3469894340194,264.9820415064529,0.09183673469387756,0.11224489795918367,0.2755102040816326,0.21428571428571427,0.01020408163265306,0.08163265306122448,0.09183673469387756,0.0,0.01020408163265306,0.11224489795918367,126,-91
E2010_PJJZ_BAM,E2010,PJJZ,"SUPUT, PREDRAG",BAM,200.0,Forward,Serbia,1977-06-01T00:00:00,9,9,193.0,True,True,True,True,76.0,76.0,76.0,90,30,53,0.566,7,23,0.304,9,12,0.75,4,15,19,15,8,21,1,3,24,19,16.787564766839377,9.8860103626943,4.290155440414508,2.238341968911917,0.7461139896373057,2.7979274611398965,2.7979274611398965,1.4922279792746114,3.9170984455958546,0.18652849740932642,4.476683937823834,3.5440414507772022,76,0.6973684210526315,0.3026315789473684,0.15789473684210525,0.6973684210526315,0.3026315789473684,2.526315789473684,291.76476706114744,249.57894736842104,239.97301310260667,379.04978038285856,260.45151328100144,245.4504447845419,0.013157894736842105,0.2236842105263158,0.2631578947368421,0.05263157894736842,0.09210526315789473,0.013157894736842105,0.039473684210526314,0.15789473684210525,0.14473684210526316,0.0,62,14
E2011_PJJZ_BAM,E2011,PJJZ,"SUPUT, PREDRAG",BAM,200.0,Forward,Serbia,1977-06-01T00:00:00,10,3,226.0,True,True,True,True,92.0,92.0,92.0,109,32,62,0.516,9,30,0.3,18,20,0.9,7,35,42,15,8,23,2,3,20,26,17.362831858407077,9.876106194690266,4.778761061946903,3.185840707964602,1.1150442477876106,5.575221238938052,2.3893805309734515,1.2743362831858407,3.6637168141592924,0.3185840707964602,3.185840707964602,4.1415929203539825,92,0.6739130434782609,0.32608695652173914,0.21739130434782608,0.6739130434782609,0.32608695652173914,-63.67391304347826,299.63182934752814,267.32608695652175,259.79844718193795,401.61576795286885,321.3257302403762,265.62046983771813,0.021739130434782608,0.20652173913043478,0.17391304347826086,0.10869565217391304,0.10869565217391304,0.021739130434782608,0.03260869565217391,0.25,0.07608695652173914,0.0,103,1
E2012_PJJZ_CED,E2012,PJJZ,"SUPUT, PREDRAG",CED,200.0,Forward,Serbia,1977-06-01T00:00:00,10,8,244.8,True,True,True,True,66.0,66.0,66.0,76,24,47,0.511,6,19,0.316,10,14,0.714,6,20,26,17,2,16,1,2,27,20,11.176470588235293,6.911764705882352,2.7941176470588234,2.0588235294117645,0.8823529411764706,2.9411764705882355,2.5,0.29411764705882354,2.3529411764705883,0.14705882352941177,3.9705882352941178,2.9411764705882355,66,0.7121212121212122,0.2878787878787879,0.21212121212121213,0.7121212121212122,0.2878787878787879,0.8333333333333334,301.4586377206834,289.3484848484849,232.91513756164778,407.35643348298396,336.7005637558931,248.28589546363176,0.0,0.18181818181818182,0.19696969696969696,0.15151515151515152,0.07575757575757576,0.030303030303030304,0.07575757575757576,0.15151515151515152,0.13636363636363635,0.0,57,-94
E2012_P002106_CED,E2012,P002106,"SUTON, GORAN",CED,209.0,Center,Croatia,1985-08-11T00:00:00,10,0,128.6,True,True,True,True,37.0,37.0,37.0,41,13,22,0.591,4,15,0.267,3,4,0.75,11,22,33,3,1,10,2,1,22,6,11.477449455676517,6.158631415241058,4.199066874027993,1.119751166407465,3.079315707620529,6.158631415241058,0.8398133748055988,0.27993779160186627,2.7993779160186625,0.5598755832037325,6.158631415241058,1.6796267496111976,37,0.5945945945945946,0.40540540540540543,0.10810810810810811,0.5945945945945946,0.40540540540540543,177.0810810810811,330.48486083819824,279.1081081081081,235.07017673024365,446.1284369904245,451.42551988118703,268.7248414691229,0.08108108108108109,0.1891891891891892,0.08108108108108109,0.02702702702702703,0.08108108108108109,0.08108108108108109,0.05405405405405406,0.05405405405405406,0.35135135135135137,0.0,32,-34
E2009_P001432_LJU,E2009,P001432,"SUTULOVIC, MILORAD",LJU,198.0,Guard,Montenegro,1990-12-08T00:00:00,1,0,3.9,True,True,True,True,1.0,1.0,1.0,0,0,0,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,2,0,0,0,0,0.0,0.0,9.230769230769232,0.0,9.230769230769232,0.0,0.0,0.0,18.461538461538463,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,-639.0,,81.0,,644.113344062984,644.113344062984,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2,-10
E2025_P014025_IST,E2025,P014025,"SWIDER, COLE",IST,206.0,Forward,United States of America,1999-05-08T00:00:00,30,3,270.4,True,True,True,True,102.0,102.0,102.0,160,14,23,0.609,38,79,0.481,18,19,0.947,5,27,32,8,6,8,0,2,39,11,21.301775147928996,3.062130177514793,10.517751479289942,2.5295857988165684,0.6656804733727811,3.5946745562130182,1.0650887573964498,0.7988165680473374,1.0650887573964498,0.0,5.1923076923076925,1.4644970414201186,102,0.22549019607843138,0.7745098039215687,0.18627450980392157,0.22549019607843138,0.7745098039215687,79.82352941176471,481.44328006124744,319.5686274509804,276.8107803444966,606.3843867635413,692.2994122657512,215.9613895616024,0.029411764705882353,0.058823529411764705,0.0392156862745098,0.0392156862745098,0.029411764705882353,0.00980392156862745,0.0196078431372549,0.3333333333333333,0.4411764705882353,0.0,117,-51
E2008_PCLW_SOP,E2008,PCLW,"SWIETONSKI, TOMASZ",SOP,186.0,Guard,Poland,1984-04-04T00:00:00,2,0,20.1,True,True,True,True,7.0,7.0,7.0,5,0,3,0.0,1,4,0.25,2,2,1.0,0,1,1,2,0,2,0,1,5,2,8.955223880597014,5.3731343283582085,7.164179104477611,3.5820895522388057,0.0,1.7910447761194028,3.5820895522388057,0.0,3.5820895522388057,0.0,8.955223880597014,3.5820895522388057,7,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.5714285714285714,198.0,329.6609369235811,354.42857142857144,291.57095028074906,525.9828842643566,690.0,251.42892906566357,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,-4,-23
E2024_P005793_PRS,E2024,P005793,"SY, BANDJA",PRS,205.0,Forward,France,1990-07-30T00:00:00,35,3,473.1,True,True,True,True,76.0,76.0,76.0,108,16,28,0.571,22,48,0.458,10,16,0.625,28,44,72,13,14,16,11,4,54,20,8.218135700697527,2.1306277742549145,3.6525047558655674,1.2175015852885225,2.1306277742549145,3.3481293595434365,0.9892200380469245,1.0653138871274572,1.2175015852885225,0.8370323398858591,4.109067850348763,1.5218769816106532,76,0.3684210526315789,0.631578947368421,0.21052631578947367,0.3684210526315789,0.631578947368421,47.63157894736842,444.06800806799146,336.6842105263158,243.7398181409193,527.6952656579091,712.2725628611895,302.6500663972476,0.10526315789473684,0.07894736842105263,0.10526315789473684,0.05263157894736842,0.02631578947368421,0.0,0.0,0.2631578947368421,0.3684210526315789,0.0,120,-80
